date,data
2019-01-20 07:00:00,"201.647.875.014.140.000,00"
2019-01-20 08:00:00,"207.775.453.801.274.000,00"
2019-01-20 09:00:00,"213.001.328.227.922.000,00"
2019-01-20 10:00:00,"2.144.632.178.212.890.000,00"
2019-01-20 11:00:00,"2.153.855.180.234.560.000,00"
2019-01-20 12:00:00,"218.124.133.192.697.000,00"
2019-01-20 13:00:00,"222.802.936.215.545.000,00"
2019-01-20 14:00:00,"2.275.798.176.834.160.000,00"
2019-01-20 15:00:00,"2.372.794.663.268.380.000,00"
2019-01-20 16:00:00,"250.046.803.313.698.000,00"
2019-01-20 17:00:00,"2.631.052.709.162.870.000,00"
2019-01-20 18:00:00,"271.318.471.997.361.000,00"
2019-01-20 19:00:00,"272.669.476.178.420.000,00"
2019-01-20 20:00:00,"269.350.847.089.106.000,00"
2019-01-20 21:00:00,"26.011.766.447.610.600,00"
2019-01-20 22:00:00,"246.463.135.886.613.000,00"
2019-01-20 23:00:00,"234.513.098.215.805.000,00"
2019-01-21 00:00:00,"226.442.199.779.682.000,00"
2019-01-21 01:00:00,"2.160.425.723.048.730.000,00"
2019-01-21 02:00:00,"2.056.699.937.947.950.000,00"
2019-01-21 03:00:00,"1.999.476.440.592.030.000,00"
2019-01-21 04:00:00,"2.008.730.941.074.460.000,00"
2019-01-21 05:00:00,"2.082.465.047.079.330.000,00"
2019-01-21 06:00:00,"2.273.268.101.330.940.000,00"
2019-01-21 07:00:00,"249.267.798.544.644.000,00"
2019-01-21 08:00:00,"2.627.609.900.325.230.000,00"
2019-01-21 09:00:00,"268.093.210.121.976.000,00"
2019-01-21 10:00:00,"268.561.273.638.804.000,00"
2019-01-21 11:00:00,"270.989.768.862.388.000,00"
2019-01-21 12:00:00,"2.751.965.462.411.080.000,00"
2019-01-21 13:00:00,"280.488.946.499.933.000,00"
2019-01-21 14:00:00,"2.906.307.920.158.980.000,00"
2019-01-21 15:00:00,"2.981.301.784.087.510.000,00"
2019-01-21 16:00:00,"3.083.737.034.831.620.000,00"
2019-01-21 17:00:00,"320.150.283.011.437.000,00"
2019-01-21 18:00:00,"3.203.535.609.002.070.000,00"
2019-01-21 19:00:00,"313.753.324.694.661.000,00"
2019-01-21 20:00:00,"3.043.544.186.614.410.000,00"
2019-01-21 21:00:00,"289.590.629.808.250.000,00"
2019-01-21 22:00:00,"270.729.847.896.323.000,00"
2019-01-21 23:00:00,"2.534.893.504.162.790.000,00"
2019-01-22 00:00:00,"2.424.479.395.470.490.000,00"
2019-01-22 01:00:00,"2.283.221.614.932.640.000,00"
2019-01-22 02:00:00,"2.170.280.138.341.200.000,00"
2019-01-22 03:00:00,"209.608.294.178.566.000,00"
2019-01-22 04:00:00,"2.085.344.042.494.630.000,00"
2019-01-22 05:00:00,"2.159.644.128.005.110.000,00"
2019-01-22 06:00:00,"2.326.498.694.954.200.000,00"
2019-01-22 07:00:00,"2.538.239.471.027.940.000,00"
2019-01-22 08:00:00,"2.679.960.432.369.920.000,00"
2019-01-22 09:00:00,"276.625.448.191.468.000,00"
2019-01-22 10:00:00,"281.698.342.987.754.000,00"
2019-01-22 11:00:00,"2.886.707.664.497.530.000,00"
2019-01-22 12:00:00,"2.970.654.943.335.100.000,00"
2019-01-22 13:00:00,"3.080.384.840.477.100.000,00"
2019-01-22 14:00:00,"3.195.339.149.939.540.000,00"
2019-01-22 15:00:00,"331.893.883.922.051.000,00"
2019-01-22 16:00:00,"344.079.428.995.494.000,00"
2019-01-22 17:00:00,"3.546.516.211.034.910.000,00"
2019-01-22 18:00:00,"354.085.560.369.762.000,00"
2019-01-22 19:00:00,"3.442.356.667.760.960.000,00"
2019-01-22 20:00:00,"3.310.495.266.159.200.000,00"
2019-01-22 21:00:00,"3.108.552.226.199.250.000,00"
2019-01-22 22:00:00,"285.906.853.233.084.000,00"
2019-01-22 23:00:00,"2.634.686.313.834.480.000,00"
2019-01-23 00:00:00,"2.479.121.282.592.260.000,00"
2019-01-23 01:00:00,"2.324.985.144.275.040.000,00"
2019-01-23 02:00:00,"2.188.985.982.122.490.000,00"
2019-01-23 03:00:00,"211.216.475.620.225.000,00"
2019-01-23 04:00:00,"2.088.619.521.400.300.000,00"
2019-01-23 05:00:00,"2.160.720.129.865.390.000,00"
2019-01-23 06:00:00,"2.335.589.114.629.560.000,00"
2019-01-23 07:00:00,"2.536.719.061.085.110.000,00"
2019-01-23 08:00:00,"2.677.217.900.200.110.000,00"
2019-01-23 09:00:00,"2.756.303.044.142.770.000,00"
2019-01-23 10:00:00,"2.806.089.204.365.940.000,00"
2019-01-23 11:00:00,"2.878.217.791.406.500.000,00"
2019-01-23 12:00:00,"2.948.676.147.745.290.000,00"
2019-01-23 13:00:00,"3.007.317.888.116.850.000,00"
2019-01-23 14:00:00,"304.799.124.580.429.000,00"
2019-01-23 15:00:00,"3.096.110.965.971.410.000,00"
2019-01-23 16:00:00,"314.236.289.059.260.000,00"
2019-01-23 17:00:00,"318.243.840.929.979.000,00"
2019-01-23 18:00:00,"3.136.940.552.414.110.000,00"
2019-01-23 19:00:00,"3.070.778.170.957.690.000,00"
2019-01-23 20:00:00,"3.007.441.806.130.120.000,00"
2019-01-23 21:00:00,"286.868.016.579.106.000,00"
2019-01-23 22:00:00,"2.668.751.493.011.090.000,00"
2019-01-23 23:00:00,"2.519.640.938.621.580.000,00"
2019-01-24 00:00:00,"2.416.823.374.181.770.000,00"
2019-01-24 01:00:00,"2.284.761.880.638.700.000,00"
2019-01-24 02:00:00,"217.113.944.162.184.000,00"
2019-01-24 03:00:00,"2.108.957.508.919.330.000,00"
2019-01-24 04:00:00,"209.579.683.828.817.000,00"
2019-01-24 05:00:00,"2.157.664.598.664.260.000,00"
2019-01-24 06:00:00,"231.981.723.062.634.000,00"
2019-01-24 07:00:00,"251.216.316.793.461.000,00"
2019-01-24 08:00:00,"2.656.073.317.426.490.000,00"
2019-01-24 09:00:00,"2.739.111.202.308.000.000,00"
2019-01-24 10:00:00,"2.777.185.079.574.380.000,00"
2019-01-24 11:00:00,"2.831.708.012.623.690.000,00"
2019-01-24 12:00:00,"2.918.323.545.025.890.000,00"
2019-01-24 13:00:00,"3.048.473.289.583.510.000,00"
2019-01-24 14:00:00,"3.184.327.233.904.050.000,00"
2019-01-24 15:00:00,"332.510.134.610.024.000,00"
2019-01-24 16:00:00,"345.529.567.587.166.000,00"
2019-01-24 17:00:00,"355.553.749.655.282.000,00"
2019-01-24 18:00:00,"356.424.758.810.880.000,00"
2019-01-24 19:00:00,"3.508.102.439.203.360.000,00"
2019-01-24 20:00:00,"3.450.008.717.897.030.000,00"
2019-01-24 21:00:00,"329.974.878.557.675.000,00"
2019-01-24 22:00:00,"307.463.903.386.485.000,00"
2019-01-24 23:00:00,"2.832.634.915.752.790.000,00"
2019-01-25 00:00:00,"2.661.428.868.037.740.000,00"
2019-01-25 01:00:00,"2.492.830.694.316.390.000,00"
2019-01-25 02:00:00,"2.360.407.555.122.080.000,00"
2019-01-25 03:00:00,"2.283.318.547.158.610.000,00"
2019-01-25 04:00:00,"2.276.193.306.522.490.000,00"
2019-01-25 05:00:00,"234.915.881.398.331.000,00"
2019-01-25 06:00:00,"2.537.167.801.334.180.000,00"
2019-01-25 07:00:00,"2.789.110.631.478.980.000,00"
2019-01-25 08:00:00,"300.485.243.409.761.000,00"
2019-01-25 09:00:00,"315.227.145.796.662.000,00"
2019-01-25 10:00:00,"323.909.764.196.602.000,00"
2019-01-25 11:00:00,"332.243.552.937.928.000,00"
2019-01-25 12:00:00,"3.358.307.402.503.140.000,00"
2019-01-25 13:00:00,"341.633.740.486.019.000,00"
2019-01-25 14:00:00,"34.296.682.935.343.400,00"
2019-01-25 15:00:00,"348.496.641.363.095.000,00"
2019-01-25 16:00:00,"356.562.512.680.982.000,00"
2019-01-25 17:00:00,"359.611.329.024.002.000,00"
2019-01-25 18:00:00,"351.295.013.354.320.000,00"
2019-01-25 19:00:00,"3.356.567.315.616.190.000,00"
2019-01-25 20:00:00,"322.712.732.434.067.000,00"
2019-01-25 21:00:00,"307.605.727.688.049.000,00"
2019-01-25 22:00:00,"2.869.104.266.843.020.000,00"
2019-01-25 23:00:00,"2.686.023.209.166.140.000,00"
2019-01-26 00:00:00,"2.544.062.173.595.980.000,00"
2019-01-26 01:00:00,"236.785.626.419.195.000,00"
2019-01-26 02:00:00,"223.475.523.119.018.000,00"
2019-01-26 03:00:00,"215.919.872.713.441.000,00"
2019-01-26 04:00:00,"2.136.058.549.902.410.000,00"
2019-01-26 05:00:00,"214.159.984.215.336.000,00"
2019-01-26 06:00:00,"2.180.644.214.974.480.000,00"
2019-01-26 07:00:00,"2.270.304.177.401.090.000,00"
2019-01-26 08:00:00,"2.393.625.073.715.580.000,00"
2019-01-26 09:00:00,"2.515.844.426.437.990.000,00"
2019-01-26 10:00:00,"2.591.697.503.393.680.000,00"
2019-01-26 11:00:00,"2.623.647.321.758.230.000,00"
2019-01-26 12:00:00,"266.120.025.600.016.000,00"
2019-01-26 13:00:00,"267.986.088.279.335.000,00"
2019-01-26 14:00:00,"272.469.312.034.339.000,00"
2019-01-26 15:00:00,"2.798.044.461.385.210.000,00"
2019-01-26 16:00:00,"2.904.491.027.569.710.000,00"
2019-01-26 17:00:00,"29.746.086.770.621.200,00"
2019-01-26 18:00:00,"298.629.938.943.975.000,00"
2019-01-26 19:00:00,"29.214.686.979.219.800,00"
2019-01-26 20:00:00,"285.356.668.084.595.000,00"
2019-01-26 21:00:00,"2.732.592.374.731.710.000,00"
2019-01-26 22:00:00,"2.597.542.408.315.150.000,00"
2019-01-26 23:00:00,"245.101.075.655.572.000,00"
2019-01-27 00:00:00,"2.346.860.780.149.510.000,00"
2019-01-27 01:00:00,"2.219.189.937.378.050.000,00"
2019-01-27 02:00:00,"2.100.962.134.586.260.000,00"
2019-01-27 03:00:00,"204.772.260.586.955.000,00"
2019-01-27 04:00:00,"2.014.265.374.061.750.000,00"
2019-01-27 05:00:00,"2.019.349.351.984.060.000,00"
2019-01-27 06:00:00,"203.097.246.451.324.000,00"
2019-01-27 07:00:00,"2.080.007.896.379.270.000,00"
2019-01-27 08:00:00,"216.142.004.551.935.000,00"
2019-01-27 09:00:00,"2.236.224.738.176.350.000,00"
2019-01-27 10:00:00,"230.669.518.848.002.000,00"
2019-01-27 11:00:00,"2.343.335.028.373.640.000,00"
2019-01-27 12:00:00,"239.598.159.179.744.000,00"
2019-01-27 13:00:00,"243.714.628.937.143.000,00"
2019-01-27 14:00:00,"2.463.673.589.050.550.000,00"
2019-01-27 15:00:00,"2.531.222.895.568.790.000,00"
2019-01-27 16:00:00,"2.597.779.143.164.970.000,00"
2019-01-27 17:00:00,"2.621.206.145.922.220.000,00"
2019-01-27 18:00:00,"267.086.730.509.049.000,00"
2019-01-27 19:00:00,"265.558.224.830.035.000,00"
2019-01-27 20:00:00,"26.435.254.678.514.800,00"
2019-01-27 21:00:00,"2.563.190.403.613.310.000,00"
2019-01-27 22:00:00,"245.748.824.804.310.000,00"
2019-01-27 23:00:00,"236.793.153.558.530.000,00"
2019-01-28 00:00:00,"227.941.634.816.253.000,00"
2019-01-28 01:00:00,"216.582.883.723.827.000,00"
2019-01-28 02:00:00,"205.144.637.375.694.000,00"
2019-01-28 03:00:00,"1.999.609.022.938.340.000,00"
2019-01-28 04:00:00,"1.977.754.686.882.610.000,00"
2019-01-28 05:00:00,"1.992.267.805.750.330.000,00"
2019-01-28 06:00:00,"2.030.148.540.592.540.000,00"
2019-01-28 07:00:00,"210.165.022.703.575.000,00"
2019-01-28 08:00:00,"2.182.461.919.844.980.000,00"
2019-01-28 09:00:00,"22.416.663.905.972.600,00"
2019-01-28 10:00:00,"2.255.484.557.751.830.000,00"
2019-01-28 11:00:00,"2.283.074.862.791.660.000,00"
2019-01-28 12:00:00,"232.299.424.299.707.000,00"
2019-01-28 13:00:00,"2.384.066.058.027.930.000,00"
2019-01-28 14:00:00,"248.323.999.966.104.000,00"
2019-01-28 15:00:00,"2.597.993.585.407.890.000,00"
2019-01-28 16:00:00,"2.746.634.370.490.000.000,00"
2019-01-28 17:00:00,"2.889.498.843.287.260.000,00"
2019-01-28 18:00:00,"2.940.781.135.270.020.000,00"
2019-01-28 19:00:00,"291.869.908.971.140.000,00"
2019-01-28 20:00:00,"28.596.474.180.825.500,00"
2019-01-28 21:00:00,"2.726.985.287.701.680.000,00"
2019-01-28 22:00:00,"2.570.054.901.976.790.000,00"
2019-01-28 23:00:00,"243.963.475.802.532.000,00"
2019-01-29 00:00:00,"235.388.791.526.457.000,00"
2019-01-29 01:00:00,"223.575.975.230.282.000,00"
2019-01-29 02:00:00,"2.128.392.059.211.260.000,00"
2019-01-29 03:00:00,"2.072.027.233.361.690.000,00"
2019-01-29 04:00:00,"2.056.358.328.566.870.000,00"
2019-01-29 05:00:00,"2.122.828.293.846.470.000,00"
2019-01-29 06:00:00,"2.294.938.230.055.960.000,00"
2019-01-29 07:00:00,"2.533.863.892.585.700.000,00"
2019-01-29 08:00:00,"2.685.832.684.092.570.000,00"
2019-01-29 09:00:00,"27.567.997.089.840.100,00"
2019-01-29 10:00:00,"279.953.752.452.685.000,00"
2019-01-29 11:00:00,"284.870.472.645.797.000,00"
2019-01-29 12:00:00,"2.927.024.520.981.470.000,00"
2019-01-29 13:00:00,"3.022.578.125.202.950.000,00"
2019-01-29 14:00:00,"3.151.710.352.148.350.000,00"
2019-01-29 15:00:00,"326.752.378.438.449.000,00"
2019-01-29 16:00:00,"337.568.922.789.067.000,00"
2019-01-29 17:00:00,"343.606.157.853.491.000,00"
2019-01-29 18:00:00,"342.578.974.094.720.000,00"
2019-01-29 19:00:00,"331.966.718.471.728.000,00"
2019-01-29 20:00:00,"31.738.564.776.701.400,00"
2019-01-29 21:00:00,"298.453.529.512.998.000,00"
2019-01-29 22:00:00,"2.761.588.738.568.840.000,00"
2019-01-29 23:00:00,"25.736.550.226.113.200,00"
2019-01-30 00:00:00,"2.449.558.758.742.580.000,00"
2019-01-30 01:00:00,"2.312.637.115.880.920.000,00"
2019-01-30 02:00:00,"218.253.042.222.813.000,00"
2019-01-30 03:00:00,"2.112.734.075.086.220.000,00"
2019-01-30 04:00:00,"2.110.635.140.405.570.000,00"
2019-01-30 05:00:00,"218.460.986.215.943.000,00"
2019-01-30 06:00:00,"2.355.777.552.150.050.000,00"
2019-01-30 07:00:00,"2.578.321.036.717.570.000,00"
2019-01-30 08:00:00,"2.708.871.055.411.270.000,00"
2019-01-30 09:00:00,"2.791.282.671.469.720.000,00"
2019-01-30 10:00:00,"2.837.323.402.972.890.000,00"
2019-01-30 11:00:00,"2.905.275.239.963.930.000,00"
2019-01-30 12:00:00,"3.013.619.204.832.270.000,00"
2019-01-30 13:00:00,"31.408.589.970.346.500,00"
2019-01-30 14:00:00,"3.250.835.827.668.480.000,00"
2019-01-30 15:00:00,"334.597.345.365.023.000,00"
2019-01-30 16:00:00,"3.471.032.631.782.280.000,00"
2019-01-30 17:00:00,"3.429.155.924.589.460.000,00"
2019-01-30 18:00:00,"332.812.483.731.979.000,00"
2019-01-30 19:00:00,"3.226.633.908.624.340.000,00"
2019-01-30 20:00:00,"3.118.467.201.569.590.000,00"
2019-01-30 21:00:00,"296.096.144.997.828.000,00"
2019-01-30 22:00:00,"2.749.522.571.759.160.000,00"
2019-01-30 23:00:00,"2.549.697.058.694.530.000,00"
2019-01-31 00:00:00,"240.228.444.282.184.000,00"
2019-01-31 01:00:00,"225.598.248.614.163.000,00"
2019-01-31 02:00:00,"2.118.974.560.963.370.000,00"
2019-01-31 03:00:00,"2.058.096.429.877.500.000,00"
2019-01-31 04:00:00,"2.050.297.176.333.100.000,00"
2019-01-31 05:00:00,"2.125.202.321.101.360.000,00"
2019-01-31 06:00:00,"231.077.599.909.172.000,00"
2019-01-31 07:00:00,"2.519.182.721.758.250.000,00"
2019-01-31 08:00:00,"2.617.363.875.229.720.000,00"
2019-01-31 09:00:00,"2.665.476.645.879.700.000,00"
2019-01-31 10:00:00,"2.697.686.303.982.190.000,00"
2019-01-31 11:00:00,"2.713.837.974.583.970.000,00"
2019-01-31 12:00:00,"2.759.470.489.645.760.000,00"
2019-01-31 13:00:00,"281.743.839.761.598.000,00"
2019-01-31 14:00:00,"2.902.603.286.007.070.000,00"
2019-01-31 15:00:00,"2.974.630.337.894.730.000,00"
2019-01-31 16:00:00,"308.596.277.563.656.000,00"
2019-01-31 17:00:00,"3.161.183.897.800.630.000,00"
2019-01-31 18:00:00,"306.109.929.866.288.000,00"
2019-01-31 19:00:00,"2.932.601.012.085.420.000,00"
2019-01-31 20:00:00,"285.057.802.746.552.000,00"
2019-01-31 21:00:00,"2.694.943.862.065.860.000,00"
2019-01-31 22:00:00,"251.089.880.708.402.000,00"
2019-01-31 23:00:00,"2.354.198.838.466.100.000,00"
2019-02-01 00:00:00,"22.603.334.253.867.700,00"
2019-02-01 01:00:00,"214.524.554.078.985.000,00"
2019-02-01 02:00:00,"2.032.245.399.443.400.000,00"
2019-02-01 03:00:00,"197.520.971.955.697.000,00"
2019-02-01 04:00:00,"196.912.600.395.589.000,00"
2019-02-01 05:00:00,"203.392.519.701.290.000,00"
2019-02-01 06:00:00,"2.208.869.001.903.070.000,00"
2019-02-01 07:00:00,"240.533.401.729.400.000,00"
2019-02-01 08:00:00,"245.913.438.106.858.000,00"
2019-02-01 09:00:00,"2.438.191.153.784.820.000,00"
2019-02-01 10:00:00,"2.404.591.592.256.030.000,00"
2019-02-01 11:00:00,"239.776.328.553.372.000,00"
2019-02-01 12:00:00,"2.378.372.959.441.710.000,00"
2019-02-01 13:00:00,"2.380.812.691.222.220.000,00"
2019-02-01 14:00:00,"2.411.414.393.516.720.000,00"
2019-02-01 15:00:00,"2.456.647.807.737.540.000,00"
2019-02-01 16:00:00,"2.530.283.086.193.590.000,00"
2019-02-01 17:00:00,"259.168.107.726.228.000,00"
2019-02-01 18:00:00,"2.584.790.676.153.130.000,00"
2019-02-01 19:00:00,"2.565.359.916.506.900.000,00"
2019-02-01 20:00:00,"2.555.057.573.246.590.000,00"
2019-02-01 21:00:00,"2.466.389.225.686.520.000,00"
2019-02-01 22:00:00,"2.360.816.313.084.270.000,00"
2019-02-01 23:00:00,"2.286.041.404.072.120.000,00"
2019-02-02 00:00:00,"22.289.184.490.809.400,00"
2019-02-02 01:00:00,"2.134.498.518.686.590.000,00"
2019-02-02 02:00:00,"201.713.597.590.441.000,00"
2019-02-02 03:00:00,"1.956.775.809.478.510.000,00"
2019-02-02 04:00:00,"1.938.031.878.733.210.000,00"
2019-02-02 05:00:00,"195.905.678.540.662.000,00"
2019-02-02 06:00:00,"2.027.866.301.115.860.000,00"
2019-02-02 07:00:00,"2.112.234.341.627.040.000,00"
2019-02-02 08:00:00,"2.202.791.694.298.300.000,00"
2019-02-02 09:00:00,"225.541.749.942.418.000,00"
2019-02-02 10:00:00,"2.280.829.807.744.310.000,00"
2019-02-02 11:00:00,"2.299.705.689.061.640.000,00"
2019-02-02 12:00:00,"2.331.988.362.220.740.000,00"
2019-02-02 13:00:00,"2.368.913.583.584.100.000,00"
2019-02-02 14:00:00,"244.605.575.084.096.000,00"
2019-02-02 15:00:00,"2.558.655.527.797.860.000,00"
2019-02-02 16:00:00,"269.491.407.842.101.000,00"
2019-02-02 17:00:00,"2.815.363.560.611.610.000,00"
2019-02-02 18:00:00,"2.909.818.238.591.620.000,00"
2019-02-02 19:00:00,"2.917.575.343.765.890.000,00"
2019-02-02 20:00:00,"287.358.607.361.855.000,00"
2019-02-02 21:00:00,"2.767.022.990.205.270.000,00"
2019-02-02 22:00:00,"2.603.883.256.050.100.000,00"
2019-02-02 23:00:00,"246.284.379.865.435.000,00"
2019-02-03 00:00:00,"2.356.169.974.234.310.000,00"
2019-02-03 01:00:00,"222.168.752.163.234.000,00"
2019-02-03 02:00:00,"210.004.326.401.593.000,00"
2019-02-03 03:00:00,"203.654.796.282.903.000,00"
2019-02-03 04:00:00,"200.707.262.383.064.000,00"
2019-02-03 05:00:00,"2.002.038.556.076.820.000,00"
2019-02-03 06:00:00,"2.020.297.103.664.550.000,00"
2019-02-03 07:00:00,"2.088.466.000.249.120.000,00"
2019-02-03 08:00:00,"2.183.710.125.324.570.000,00"
2019-02-03 09:00:00,"2.289.755.244.077.890.000,00"
2019-02-03 10:00:00,"240.334.040.841.195.000,00"
2019-02-03 11:00:00,"2.503.535.297.289.110.000,00"
2019-02-03 12:00:00,"2.598.838.899.400.790.000,00"
2019-02-03 13:00:00,"267.737.638.529.210.000,00"
2019-02-03 14:00:00,"276.931.849.694.192.000,00"
2019-02-03 15:00:00,"2.867.128.979.415.220.000,00"
2019-02-03 16:00:00,"296.119.863.609.545.000,00"
2019-02-03 17:00:00,"3.065.970.910.172.070.000,00"
2019-02-03 18:00:00,"3.072.607.518.525.720.000,00"
2019-02-03 19:00:00,"295.643.605.077.710.000,00"
2019-02-03 20:00:00,"283.808.839.137.817.000,00"
2019-02-03 21:00:00,"2.683.158.925.066.330.000,00"
2019-02-03 22:00:00,"249.939.889.054.036.000,00"
2019-02-03 23:00:00,"2.341.002.517.714.590.000,00"
2019-02-04 00:00:00,"2.237.989.283.753.470.000,00"
2019-02-04 01:00:00,"211.004.262.638.000.000,00"
2019-02-04 02:00:00,"200.592.351.666.027.000,00"
2019-02-04 03:00:00,"1.959.097.579.974.720.000,00"
2019-02-04 04:00:00,"196.819.693.474.353.000,00"
2019-02-04 05:00:00,"204.886.079.237.014.000,00"
2019-02-04 06:00:00,"2.254.545.650.911.320.000,00"
2019-02-04 07:00:00,"248.419.136.148.030.000,00"
2019-02-04 08:00:00,"259.489.933.546.845.000,00"
2019-02-04 09:00:00,"263.289.595.576.516.000,00"
2019-02-04 10:00:00,"264.490.968.530.921.000,00"
2019-02-04 11:00:00,"2.656.611.679.370.510.000,00"
2019-02-04 12:00:00,"268.514.522.341.737.000,00"
2019-02-04 13:00:00,"274.059.343.503.333.000,00"
2019-02-04 14:00:00,"2.795.982.440.373.470.000,00"
2019-02-04 15:00:00,"2.843.557.571.107.190.000,00"
2019-02-04 16:00:00,"294.255.976.038.834.000,00"
2019-02-04 17:00:00,"3.008.565.461.822.160.000,00"
2019-02-04 18:00:00,"299.152.136.491.653.000,00"
2019-02-04 19:00:00,"292.111.318.950.664.000,00"
2019-02-04 20:00:00,"2.841.411.072.848.250.000,00"
2019-02-04 21:00:00,"2.695.490.798.089.450.000,00"
2019-02-04 22:00:00,"2.522.739.520.727.540.000,00"
2019-02-04 23:00:00,"236.214.710.048.822.000,00"
2019-02-05 00:00:00,"227.326.052.003.953.000,00"
2019-02-05 01:00:00,"215.013.511.273.941.000,00"
2019-02-05 02:00:00,"2.036.331.896.023.670.000,00"
2019-02-05 03:00:00,"1.972.146.426.557.490.000,00"
2019-02-05 04:00:00,"197.180.725.402.008.000,00"
2019-02-05 05:00:00,"2.048.755.917.838.880.000,00"
2019-02-05 06:00:00,"223.510.839.301.531.000,00"
2019-02-05 07:00:00,"247.215.579.059.669.000,00"
2019-02-05 08:00:00,"2.554.179.768.004.760.000,00"
2019-02-05 09:00:00,"2.581.589.746.613.050.000,00"
2019-02-05 10:00:00,"2.564.281.568.056.420.000,00"
2019-02-05 11:00:00,"256.771.246.343.612.000,00"
2019-02-05 12:00:00,"2.576.276.254.118.460.000,00"
2019-02-05 13:00:00,"259.370.862.144.876.000,00"
2019-02-05 14:00:00,"2.662.739.709.424.990.000,00"
2019-02-05 15:00:00,"2.737.357.216.386.780.000,00"
2019-02-05 16:00:00,"2.813.741.705.769.360.000,00"
2019-02-05 17:00:00,"288.479.735.956.759.000,00"
2019-02-05 18:00:00,"2.887.677.438.024.520.000,00"
2019-02-05 19:00:00,"2.862.410.979.310.680.000,00"
2019-02-05 20:00:00,"281.115.937.350.746.000,00"
2019-02-05 21:00:00,"2.686.668.611.724.680.000,00"
2019-02-05 22:00:00,"2.531.451.868.620.250.000,00"
2019-02-05 23:00:00,"2.390.522.700.963.910.000,00"
2019-02-06 00:00:00,"230.753.490.675.783.000,00"
2019-02-06 01:00:00,"2.185.280.264.928.950.000,00"
2019-02-06 02:00:00,"2.072.674.802.003.490.000,00"
2019-02-06 03:00:00,"2.008.061.982.360.450.000,00"
2019-02-06 04:00:00,"1.996.109.354.415.080.000,00"
2019-02-06 05:00:00,"2.069.763.495.846.200.000,00"
2019-02-06 06:00:00,"225.988.089.449.199.000,00"
2019-02-06 07:00:00,"2.505.164.552.915.840.000,00"
2019-02-06 08:00:00,"2.634.659.237.793.710.000,00"
2019-02-06 09:00:00,"267.998.660.587.600.000,00"
2019-02-06 10:00:00,"2.694.746.297.221.690.000,00"
2019-02-06 11:00:00,"273.539.131.531.979.000,00"
2019-02-06 12:00:00,"2.775.646.799.444.650.000,00"
2019-02-06 13:00:00,"2.839.011.774.621.960.000,00"
2019-02-06 14:00:00,"2.900.799.028.903.490.000,00"
2019-02-06 15:00:00,"2.982.111.357.706.600.000,00"
2019-02-06 16:00:00,"31.063.574.423.342.700,00"
